customerID,customerName,address,donationAmount,donationDate
1603296282,Knuf Rare Books,070 Brewer Court,17194,2026-01-07 04:23:01.458571
2132313271,Michael Shapiro Photographs,6252 Lisa Valleys Apt. 660,17563,2026-03-15 11:00:17.574124
749861436,Pierre Coumans Antiquarian Books,626 Vasquez Avenue Suite 892,5208,2026-01-16 03:06:37.553760
1768794560,Alan Klotz Gallery,88424 Alexis Tunnel,34588,2026-02-10 01:32:54.659514
1751064930,Wanda Malone Harrison,023 Jordan Club Suite 859,13488,2026-01-11 04:22:03.751723
710510543,Lawrence Lawver,79951 Davis Groves,24332,2026-01-18 08:15:15.658407
178241715,Susanne Schulz-Falster Rare Books,892 Larry Valleys,11531,2026-01-02 16:15:43.428160
798854642,Mr. Joseph S. Jenckes V,0708 Austin Mews Suite 197,8722,2026-01-14 05:00:28.596691
1262428300,Julie Thayer Vehr,708 Peterson Ridge,14722,2026-03-05 02:53:20.141629
1475796485,Sikkema Jenkins & Co.,6642 Harvey Drives,19850,2026-02-03 02:47:27.012612
852363818,Melvin Bedrick,6426 Jessica Circles,46865,2026-02-14 20:20:41.636202
509534090,Michelle Smith,069 Holden Viaduct Suite 637,39623,2026-03-08 06:58:49.339767
1710518910,Mr. and Mrs. Earl Hyde,2961 Megan Estates Apt. 838,43309,2026-01-03 21:40:18.987844
1172543889,Philibiblon Gallery S.r.l.,5439 Buchanan Summit,20722,2026-01-24 22:52:52.226196
1511253736,Brian and Paula Ballo Dailey,060 Natalie Port Suite 844,12809,2026-01-08 15:17:27.401957
1574127121,Karin Wachtel,05573 Willis Station,15795,2026-01-12 08:29:33.942449
879467520,Sylvia K. Greenberg,1580 Herrera Cliff Apt. 339,5044,2026-01-07 00:48:10.606920
1828949147,Jean and Clinton Wright Fund,9848 Castro Village Suite 688,47480,2026-03-16 12:40:00.007237
1414070007,Frank Lobdell Trust,42130 Johnson Road Suite 930,1915,2026-02-23 19:23:27.960413
1865228857,"Audubon Prints and Books, Limited Partners",74345 West Plain,15262,2026-02-02 19:49:48.927418
861681529,Manuel Neri Trust,77100 Rivera Parks Suite 663,46833,2026-02-04 23:46:38.817111
696593520,Oliver Jackson Trust,44609 Mccarthy Lane Apt. 139,27853,2026-03-12 21:46:33.843914
1608410565,David Schuyler,996 Shawn Avenue Suite 314,14631,2026-01-13 02:04:48.996506
1574757326,Susan Meiselas,70113 George Drives Suite 281,45140,2026-01-19 08:52:56.257747
567952972,Leonard and Paula Granoff,33213 Harper Plaza Suite 152,25219,2026-02-22 14:39:04.543309
1563683097,Marlene Nathan Meyerson Family Foundation,8716 Hunter Motorway,5406,2026-03-17 17:06:08.170286
680731399,Shlenker Block Fund,08830 Woodward Flats Suite 337,44187,2026-02-09 14:02:21.018591
1881501511,Galerie Henze & Ketterer & Triebold,3651 James Squares,14501,2026-01-13 16:59:30.778579
187297028,Jutta Mosse,645 Hannah Ridge,32331,2026-03-08 14:11:07.507195
1936291603,Mr. David Mahoney,69458 Hines Brooks Apt. 531,29141,2026-02-20 19:06:39.384124
1969294165,Michael Hoppen Gallery,751 Martin Pines Suite 401,4693,2026-01-27 12:17:19.039745
1018623322,Kunstantiquariat Stephan List,8217 Michael Island,43386,2026-01-21 11:42:08.165397
675329519,Peter Soriano,001 Gillespie Junctions Apt. 642,16158,2026-01-16 17:18:51.543598
1325918651,James and Elise Blair,0526 Shawn Oval Apt. 028,18900,2026-01-28 18:15:57.677422
815011299,Alex Novak,20437 Andersen Keys Apt. 137,19642,2026-02-01 02:41:17.863440
507583733,Gilles Peyroulet & Cie,872 Eric Fort Suite 917,33240,2026-03-19 15:25:17.960915
543322839,Patricia Conde Galeria,797 Osborn Harbors Apt. 739,20801,2026-03-03 09:59:56.408502
494617551,Geryl T. Pearl,7784 Castillo Row Suite 939,24513,2026-02-08 09:37:54.855201
1814386021,Pascal Vincent-Bertillon,4525 Mills Divide Suite 784,3986,2026-02-27 18:17:17.638854
446520639,Dennis Waters,25383 Reyes Rapid,20193,2026-01-08 01:02:17.874326
1702015848,E.T. Williams Jr.,3708 Travis Road Apt. 881,12661,2026-02-06 19:58:10.468107
120116386,Sam Gilliam,1649 Cheryl Wells,4463,2026-01-31 07:27:49.143493
2037563090,John Gossage,3715 Daniel Crossing Suite 676,13724,2026-03-13 04:00:09.781991
1086880770,Steve McCurry,47180 Brian Mount Apt. 193,32613,2026-01-05 00:29:54.570365
1327618566,Lewis Koch,837 Marie Islands,40443,2026-02-07 20:22:24.244459
2019978797,William Christenberry,5722 Guerrero Garden,3229,2026-01-08 18:33:39.506060
1614387073,Ruth Miller,030 Knight Bridge,21331,2026-01-07 18:30:57.958128
879577544,Kenneth Snelson,31505 James Drive,36164,2026-01-29 09:04:54.863160
1871192769,Mike Mandel,47818 Pruitt Run Apt. 871,9717,2026-01-03 00:10:49.734477
1548860324,Nancy Andrews,637 Brian Plains,27514,2026-01-17 20:03:37.274896
723565889,Mitch Epstein,72213 Shelley Trafficway,5285,2026-02-24 16:56:14.050027
1747655434,Joseph Goldyne,3528 Lisa Fields Apt. 306,47316,2026-01-26 11:07:46.576927
384337710,Mariette Pathy Allen,3860 Samantha Passage Apt. 667,24324,2026-01-04 01:15:49.302116
1644786777,Ursula Schulz-Dornburg,675 Nicole Ridge Suite 835,25309,2026-02-14 07:24:59.659046
678120660,Betsy Karel,54234 Sabrina Track,24921,2026-01-11 23:34:28.718268
1245970667,Abelardo Morell,9185 Sanders Crossroad,25044,2026-01-23 05:50:02.528792
2141186206,Avish Khebrehzadeh,054 Charles Underpass,38031,2026-01-09 05:39:37.213447
1596975550,Jack Cowart,24492 Christopher Rue Suite 316,12077,2026-01-27 14:21:56.366487
1311701540,Julia J. Norrell,57337 Dean Pines,36954,2026-02-05 20:01:38.965229
1527630411,Peter MacGill,332 Morse Park Apt. 647,30809,2026-01-12 12:34:11.401796
689287140,Numark Gallery,113 Peterson Crescent,47540,2026-02-28 22:17:32.278662
2008092082,Giorgio Furioso,9382 Case Burgs,1002,2026-03-19 23:30:03.813616
398290982,Lurhing Augustine Gallery,697 Gillespie Lock Suite 475,27754,2026-02-03 11:51:23.680882
1026734029,Jack and Margrit Vanderryn,525 Cook Tunnel Suite 775,12257,2026-02-28 06:04:46.391235
841591379,Deborah Bell,78252 Mcgrath Locks Suite 992,7788,2026-02-20 01:00:21.313455
765208169,Mr. and Mrs. Richard S. and Jeanne Press,75586 Medina Point,19649,2026-02-23 04:15:16.776410
758280197,Ms. Parker Stephenson,9491 Lauren Glen,41749,2026-01-02 04:50:41.772428
1414780237,Hemphill Fine Arts,0483 Martinez Road,10250,2026-02-11 09:09:52.276160
608071552,Protetch-McIntosh Gallery,8158 Scott Fords,27607,2026-02-11 08:56:45.231473
2104847812,Kent and Marcia Minichiello,3844 Tracy Brook Apt. 476,44160,2026-01-15 22:36:53.406363
1118036632,Mr. Jo Tartt Jr.,90274 Frazier Falls Apt. 735,12810,2026-03-17 01:49:51.336638
1006921908,Philip Brookman,1765 Combs Corners,49836,2026-01-16 20:53:58.321374
1180089144,Muriel Hasbun,6607 Heather Burgs,7517,2026-03-17 00:09:34.878672
1597297699,Blum & Poe,1022 Russell Trace,13924,2026-01-24 15:19:00.500190
1172368960,Lehmann Maupin,14008 Mary Ways Apt. 468,29849,2026-03-19 01:08:25.053369
1608858449,Yancey Richardson Gallery,946 Thomas Common Apt. 605,4389,2026-02-06 20:44:36.748136
1509682128,"Center for Creative Photography, University of Arizona",184 Jeanette Point Apt. 255,46886,2026-01-14 12:53:32.190333
1200637178,Magnum Photos,31735 Jones Viaduct Suite 845,44307,2026-03-04 22:36:12.758508
1138158494,Mitchell-Innes and Nash,93034 Andrew Heights Suite 799,19802,2026-01-31 19:09:30.828297
1447407975,Nailya Alexander Gallery,0382 Vanessa Villages Apt. 552,47890,2026-01-04 21:13:01.199271
646238056,Steven Kasher Gallery,59138 Jamie Parkways,30068,2026-02-03 20:07:34.594694
606293658,UBS Art Collection,658 Jonathan Mission Apt. 713,46836,2026-02-18 08:55:33.361279
1931653975,William P. Carl Fine Arts,1036 Gordon Port,21293,2026-02-26 21:45:28.732291
1206285932,Philip Bruce Marine and Donald Hardy,60553 Ryan Locks,19282,2026-01-19 23:32:33.121361
1983474975,Ms. Eileen Cohen,11873 Austin Crossing Apt. 403,48169,2026-03-03 16:40:14.031858
616765363,Howard Greenberg,88200 Sarah Isle,23443,2026-02-28 17:54:21.765130
254531927,Mr. and Mrs. Joshua and Sara Slocum,77373 Eric Corners Suite 463,15130,2026-03-11 20:36:19.681392
315196787,Michael Mattis,867 James Spur,46693,2026-02-02 00:56:25.316365
1796907390,Ted and Suzanne Fields,16173 Becky Ramp,3097,2026-02-21 10:40:39.282843
329301622,William Kelly Simpson,615 Andrea Freeway Apt. 553,42157,2026-02-02 08:08:03.357610
350813419,Gladstone Gallery,076 Jesse Lakes Suite 217,9473,2026-01-10 03:10:56.532439
1107257775,David McDonald,25898 Bryan Islands Suite 543,37079,2026-01-23 08:20:34.351209
2066736277,Mr. William Carl,588 Gonzalez Square Suite 892,29563,2026-03-07 04:12:54.317425
1838362530,Tom Jones,78353 Michael Isle Suite 701,33881,2026-01-11 07:02:22.457015
448392397,Pace MacGill Gallery,6230 Martinez Meadows Apt. 708,40412,2026-02-05 07:00:08.428606
2139774436,James Cohan Gallery,74798 Angel Parkway,30238,2026-03-08 09:29:45.642280
316246567,Mr. Joseph Cohen,324 Robinson Parks Suite 470,1166,2026-01-05 07:58:57.130683
732600567,Frish Brandt,18361 Marissa Track,29333,2026-03-08 23:36:00.364779
2020540328,Mr. Thomas Harris,27679 Lisa Passage,32026,2026-01-10 21:21:40.734486
1545776159,Mr. and Mrs. Annie and Paul Mahon,5538 Carr Crescent,4401,2026-02-27 23:55:21.028239
1646503589,Penn Foundation,629 King Forge Apt. 408,49307,2026-02-07 01:16:59.629413
1590619399,Carl F. Hammer Gallery,96476 Campbell Knoll Apt. 500,44659,2026-03-07 16:57:25.012831
932388688,John W. and Margaret H. Steiner,6655 Michael Throughway,20162,2026-01-06 06:14:58.839859
1397936619,Estate of Ann Doyle,299 Matthews Lake,3653,2026-02-18 17:18:01.873780
2080851297,Salon 94,352 Mark Lake,20200,2026-02-10 03:13:01.167994
1436706680,Hauser & Wirth,0066 Mccarthy Landing,1079,2026-02-16 19:35:21.213485
1801848873,P.P.O.W. Gallery,2886 Tamara Loop,11932,2026-02-15 14:42:45.941175
2101550395,David B. Long,5908 Charles Alley,41824,2026-02-04 23:29:36.372570
196093127,Valerie Gerrard Browne,2277 Walker Station,34922,2026-02-17 02:48:23.465366
1169009347,Roger Brown Study Collection,652 Mclean Branch Apt. 451,6976,2026-02-08 18:03:22.279529
364749120,Timothy and Suzanne Hyde,942 French Parkways Suite 348,28796,2026-01-12 22:48:42.750618
682983782,Barbara Zucker,501 Bonilla Alley Suite 350,42733,2026-01-28 04:12:37.866610
1238840620,Cynthia Carlson,5541 Parker Centers,18470,2026-01-28 21:12:30.514573
840823969,Pam Adler,198 Daniel Wells,25460,2026-01-05 09:09:46.808718
537667430,Nion McEvoy,71400 Powell Cove Apt. 791,21325,2026-02-04 13:10:19.938495
980099856,Marlene Meyerson,517 Yates Court,3994,2026-03-07 01:06:34.593907
298580431,Galerie Tarantino,21604 Castaneda Plains Apt. 621,46600,2026-02-05 16:38:13.305962
386067363,Garth Greenan Gallery,141 Ryan Walks,3107,2026-03-10 19:06:30.536373
2036728143,Francine Farr,298 Gregory Orchard,4859,2026-03-13 21:16:33.651026
493763703,McNeil Americana Collection,975 Scott Grove Apt. 305,3819,2026-02-26 19:25:52.322587
562807666,Robert Stana and Thomas Judy,319 Catherine Road Apt. 665,29568,2026-02-14 18:45:05.164111
399246030,Joan Banks Mulcahy,64858 Paul Village Suite 188,3824,2026-01-11 02:15:18.277661
327345898,Lin Lougheed,234 Justin Glen,16418,2026-01-21 05:56:49.178409
1153564277,David H. McDonnell,8100 Scott Island,19276,2026-03-09 12:15:24.195682
843078991,Stephan Loewentheil,1051 Tony Parkways,9924,2026-02-07 12:48:38.139414
1069336008,Michael Lehr,68879 Weaver Rapids,41080,2026-01-16 18:50:08.428570
394265168,Anne H. Simmons,494 Cochran Overpass,28789,2026-03-09 07:36:39.126675
714969991,John and Laurie Adams,446 Nelson Inlet Apt. 805,35865,2026-01-08 10:55:12.541924
1827363203,Andre and Elizabeth Kertesz Foundation,817 Samuel Trace Apt. 098,32135,2026-03-16 06:45:45.113869
189488782,Studio Bibliografico,61753 Diaz Pass Apt. 626,11705,2026-02-09 08:11:09.926055
1016639153,Robert Fisher,9212 Summers Key,8013,2026-01-09 14:04:40.451308
735722414,Edith K. Bralove Trust,242 Jennifer Island Apt. 918,22156,2026-03-18 04:55:05.377811
1986232848,Michael and Judith Hochberg,491 Barajas Branch Apt. 475,39009,2026-03-04 10:49:40.771315
791801976,Souls Grown Deep Foundation,81130 Anthony Mountain Suite 367,17290,2026-01-23 08:29:14.248465
1507975518,Russell Bowman Art Gallery,691 David Shore,20997,2026-03-07 04:10:46.112215
1090641997,David Nolan Gallery,534 David Turnpike Apt. 132,16320,2026-01-21 09:48:34.584795
1309134695,Corbett vs. Dempsey Gallery,6730 Teresa Locks Suite 196,21084,2026-01-14 10:49:13.033456
1365786002,Kyle J. and Sharon Krause,6298 Harper Burgs Suite 800,44330,2026-02-13 21:40:47.834804
305057820,Fred Sandback Archive,372 Smith Mill Apt. 277,24486,2026-03-06 15:00:08.082727
1546954915,Michael Riddick,673 Mueller Fall Suite 345,874,2026-01-05 04:47:12.798132
919146050,PR/PH Books,6063 Adams Common,26566,2026-01-23 10:15:19.463758
1748251940,Andrew Trachtenberg,72712 Ford Path,40458,2026-01-15 15:26:11.341768
1347627460,Heather Podesta,721 Jill Ville Suite 424,10697,2026-03-09 13:22:41.334120
972882684,Private Collection c/o Emmanuel Marty de Cambiare,7847 Herman Forks,7042,2026-02-04 06:14:07.956609
1054834155,Bonnie Cohen,673 James Mountains Suite 468,9353,2026-02-11 21:46:10.419518
587664037,Julia Wilson,5606 Phillips Avenue Suite 878,9109,2026-03-02 07:50:33.857999
1522646719,Roger and Barbara Ditman,653 Samantha Coves,42986,2026-01-03 17:36:08.687322
626410840,Sarah Morthland Gallery LLC,862 Jennifer Pine,44238,2026-01-11 19:08:26.545719
2116845894,Sam Francis Foundation,247 Gloria Spring Suite 196,44427,2026-03-04 00:38:24.819565
2039411458,Keith Sheridan Inc.,962 Jerry Burgs Apt. 316,38321,2026-01-09 10:56:27.793500
1862313696,Cynthia Hadzi,066 Anderson Forge Suite 705,44368,2026-01-13 00:36:17.115156
1219066334,Eliezer and Miriam Benbassat,03463 Mackenzie Rest Suite 966,26413,2026-01-03 08:09:33.605131
1100201727,White Cube Gallery,91405 Maddox Forges,26033,2026-01-13 12:07:42.679305
1396979839,Derald H. Ruttenberg Foundation,29506 Moss Land,1350,2026-02-02 15:06:09.951109
302686967,Stephen Dull,572 Ryan Inlet Apt. 700,19321,2026-03-07 07:41:04.611065
1335787443,Alexander Gray Associates,87043 Cindy Mountain Apt. 252,3842,2026-02-21 08:40:23.665992
562259387,Russell Norton,58448 Anne Circles,6299,2026-01-03 23:30:48.526751
1525209755,Mrs. Mary M. Looker,6488 Kevin Bypass,33809,2026-02-13 21:49:14.210145
238326571,Cantore Galleria Antiquaria,742 Sullivan Corners Suite 240,31989,2026-03-08 04:04:01.621449
1272037451,Samuel Priest Korper,9002 Nathaniel Crossing Suite 216,40817,2026-02-16 13:53:21.446590
401168955,F. Baulme Fine Art,38352 Robert Wall Suite 398,42967,2026-01-16 20:43:17.307333
311110547,Antiquarius srl,82751 Jorge Trail Apt. 180,35947,2026-02-24 14:27:31.499450
1877653475,Onno van Seggelen Fine Arts,746 Choi Island,28823,2026-02-06 03:18:30.439531
1829511572,Garry Trudeau,1179 Kimberly Trafficway,8964,2026-01-19 18:56:36.622172
512861356,Libreria Antiquaria il Cartiglio di R. Cena & C. Snc,80220 Henry Ridge,22441,2026-01-25 22:23:24.855244
2034766891,Corcoran General Art Acquisition Fund,40062 Crystal Hill,36454,2026-03-15 16:44:40.341897
677478924,Corcoran Photography Acquisition Fund,71096 Katelyn Lodge,11436,2026-02-03 19:23:39.934184
1038465360,Kenton and Chadmark Schoen,27876 Nicholas Rest,28775,2026-01-08 14:33:45.108267
244688384,Al Held Foundation,1798 Carol Field Suite 409,24443,2026-03-14 21:22:13.592307
2030739967,Paul Sack,9285 Fox Mountains,16219,2026-03-12 17:04:31.564687
635227967,Adrian Eeles,645 Rodriguez Inlet Apt. 046,36606,2026-01-27 05:46:19.030725
1539699968,"Kohler Foundation, Inc.",87577 William Tunnel,33257,2026-01-08 17:36:55.555106
1155561261,Josef Lebovic Gallery,99027 William Points Suite 876,13441,2026-02-13 13:47:15.771038
1289024277,Todd Hido,2852 Golden Lights Suite 762,32678,2026-03-15 20:51:40.740856
2084367794,The Saul Steinberg Foundation,65113 Kenneth Ramp Suite 558,16526,2026-03-12 05:22:53.011359
251510952,Frauke de Looper,1793 Mendoza Roads Suite 754,8041,2026-03-08 22:34:16.939988
1161287987,Antonio Campi,939 Andrews Tunnel,16134,2026-01-05 18:18:49.892173
1404091181,Blavatnik Family Foundation,6757 Valerie Place Suite 887,43919,2026-01-26 08:15:49.497649
1015445626,Frank H. and Eva B. Buck Foundation,8046 Duran Isle,44428,2026-01-11 21:36:43.699335
1762344489,Jordan D. Schnitzer,1058 Christopher Mission Suite 749,23828,2026-01-29 17:11:07.700494
618037623,David A. Krol,549 Timothy Unions,43905,2026-02-27 04:31:46.259763
1646703400,Piranesi Fund,9187 Gina Circles Suite 038,10222,2026-02-16 23:38:09.271584
993358653,Kay Tobler Liss,2401 Williams Avenue,43768,2026-03-04 17:15:50.627977
1874225956,Susan Steinhauser,77135 Ramirez Ferry Apt. 615,6856,2026-03-02 06:49:51.254780
1272497452,George Whiteley,43090 Morris Way,15865,2026-02-23 05:55:43.962723
132816530,David J. Grain,97543 Thomas Springs Apt. 672,6721,2026-01-08 00:26:46.002840
674257505,The Gordon Parks Foundation,60144 Kenneth Pine Suite 398,15840,2026-03-08 16:45:42.922937
1041951736,Metro Pictures Gallery,025 Amber Rest,37909,2026-02-03 12:53:24.053100
465018934,David Dechman,802 French Tunnel,2212,2026-02-18 17:45:38.019081
1268320818,Professor Thomas Vogler,67544 Abigail Garden Apt. 249,49100,2026-01-18 20:56:22.180761
1837267356,Michael Frank,716 Frost Overpass Apt. 713,12662,2026-01-14 08:31:08.260324
899361931,Galerie Lumière des Roses,4567 Rogers Points,28644,2026-03-10 08:18:41.385574
1113204035,Kandy Vermeer Phillips,1821 Jones Village,27580,2026-01-26 00:19:27.677756
2098549187,Andrea Rosen Gallery,7585 King Shoal,29872,2026-03-14 06:27:30.502115
1462857106,Eric Coatalem,8436 Thornton Place,23138,2026-02-27 22:53:03.998957
1540114405,Maurizio Nobile,383 Matthew Summit Suite 488,41167,2026-03-05 07:37:44.669249
2079028593,Chester Urban,002 Keller Islands Suite 595,7818,2026-01-31 06:29:41.890100
2108040873,Matthew R. Cranford,06307 Harper Square Apt. 146,9821,2026-02-25 16:09:49.776347
1038241136,Larry Gottheim,028 Jacobs Burg,1684,2026-01-28 19:42:37.496392
1262437135,Roland Belgrave Vintage Photography,97423 Dorothy Mount Suite 760,6625,2026-02-03 06:53:25.715251
812976710,Binding Stiftung,89821 Miller Hollow,10053,2026-01-07 22:04:02.593820
1175294274,Kenneth Griffin,19107 Ramos Falls,17690,2026-02-04 16:33:38.027776
1525542505,Jay and Elissa Brown,981 Alan Dam,18661,2026-02-22 02:53:26.621657
1798019199,Richard Healey,29008 Emily Ports Suite 848,22544,2026-01-05 03:26:24.129245
1959351546,PRPH Books,570 Smith Plain,953,2026-03-11 18:29:29.704901
184724143,Museum of Mathematics Fund,22598 Salazar Station Apt. 802,22453,2026-01-14 01:26:14.570714
1025963764,Krugman Family Fund,7449 Romero Bridge Suite 855,27506,2026-01-22 09:27:37.258396
1805789078,Jack Shear Fund,480 Kelly Lane Suite 144,47678,2026-03-07 15:24:02.479475
1191517358,Jane Varkell,980 Lauren Shore,25148,2026-01-18 15:21:53.247849
1631061544,Brigitte Freed,77984 Johnson Locks,47086,2026-02-28 17:22:10.284079
105806506,Dr. and Mrs. Michael Schlossberg,102 Shannon Loop,25073,2026-01-07 03:21:14.936816
517737238,Ruth Rowe Philbrick,27051 Watkins Islands Suite 924,10553,2026-03-09 00:19:18.359076
604554415,Ellen Jawdat,693 Bryan Haven,36316,2026-01-25 07:52:47.875652
1246761684,Heather and Jim Johnson Fund,565 Matthew Trail Suite 435,28332,2026-02-27 02:26:28.863314
1833874335,Chris and Lois Madison,1259 Erica Way Apt. 654,38148,2026-02-24 16:54:06.513856
668803302,"Carta Fine Art, Ltd.",09533 Amy Manors,43419,2026-03-15 22:49:05.411875
163675199,David T. Hanson,577 Jones Radial Apt. 404,9557,2026-01-29 10:34:30.130489
1414825303,Heather James Fine Art,0636 Jennifer Streets Suite 131,46623,2026-01-11 19:32:56.452497
357652098,Julie Blackmon,741 Zuniga Roads Apt. 617,17758,2026-02-21 17:24:24.638550
737094643,Marc Selwyn Fine Art,78678 Allen Mountains Suite 722,27235,2026-03-12 19:59:21.523083
1932455901,Mrs. Iola S. Haverstick,82299 Maxwell Ramp Suite 974,12250,2026-02-24 04:06:23.678063
2079276734,William Wyer Rare Books,4365 Sarah Valley Apt. 725,18078,2026-03-07 13:57:07.916653
442433981,William Rudolf,5249 Scott Underpass,28529,2026-01-11 18:07:31.516047
1875543464,Sandy Dolnier,03726 Jeremy Junction,23931,2026-02-06 12:12:53.067882
769085206,Ms. Jessica White,742 Vance Parks Suite 529,16554,2026-02-23 00:46:29.826630
1699343398,Richard and Alice Thall,802 Lydia Well,42533,2026-03-02 23:51:47.288149
1619175563,Mrs. W. Tapley Bennett Jr.,1566 Sanchez Bypass Apt. 312,48175,2026-01-19 07:01:42.073947
1352663182,D. Dodge Thompson,1628 Trevor Greens,25322,2026-01-29 09:32:38.672549
1280809127,Segura Arts Studio,381 Phillips Summit Suite 344,14027,2026-01-16 11:55:42.109221
1737410150,W. P. Watson Antiquarian Books,889 Davidson Summit,1387,2026-01-23 01:05:13.264580
1936964161,Stephen Arkin,912 Nicholas Course Apt. 352,37860,2026-01-11 08:02:11.892786
182644371,Mary Ryan Gallery,501 Norris Circles,28081,2026-01-19 18:34:19.616674
1033283806,John Randolph Carter,16265 Craig Lakes,7369,2026-03-17 01:53:48.042175
2039090992,Elizabeth Kellogg,2673 Gutierrez Plains,43931,2026-02-18 08:46:12.491673
1254588412,Galerie Karsten Greve,083 Martin Groves Apt. 467,14818,2026-01-13 18:08:23.980931
341202849,Jan Grosfeld,0862 Benjamin Divide,44505,2026-02-17 13:58:21.884422
560263124,Mary Kelly,476 Antonio Spur Apt. 454,33573,2026-01-11 03:17:22.179570
1904237154,Denis Canguilhem,638 Young Hill,47090,2026-01-23 08:22:51.984196
1161688427,J. Russell Sale,887 Melissa Trail,40664,2026-03-05 20:41:08.748363
683310092,Vera Molnár,02431 Pamela Stravenue,48100,2026-02-08 21:12:53.866631
1574758227,Motley Fund,866 Gabriela Passage,20454,2026-01-12 01:02:38.175028
721917579,Christine I. Oaklander,6570 Robinson Ridge,33186,2026-01-07 20:59:14.678632
202417512,Dr. Klaus Anselm,833 Mosley Meadows Suite 261,3533,2026-03-08 07:43:49.487473
1666147923,Mrs. Eva L. Meigher,518 Baker Walks Suite 500,16542,2026-01-12 09:53:40.590267
774029721,H. Nichols B. Clark,55826 Stephanie Burg Suite 278,48540,2026-01-20 14:39:56.131422
207331847,"The Hedda Sterne Foundation, Inc.",83634 Janet Circle,40928,2026-02-20 00:24:16.602625
923808291,Galerie Éric Coatalem,38996 Linda Dam,26283,2026-01-22 19:44:30.340035
1848828747,Staley-Wise Gallery,778 Gerald Causeway,5085,2026-01-10 00:54:17.991856
1080082355,Peter Reznikoff,55761 Burnett Mill,43148,2026-03-08 06:00:39.897695
1017104536,Silver Shadows,74584 Roberts Glens Suite 553,3220,2026-01-06 17:05:34.807445
206412784,Peter and Rose Edwards,378 Troy Forge Apt. 395,18616,2026-03-12 11:52:06.420851
1167783042,R.V. Bendrat,525 Tyler Walk,18057,2026-03-08 12:07:22.963474
255594449,Dr. and Mrs. Charles T. Isaacs,85579 Alexander Points Suite 326,3110,2026-01-26 23:00:34.258750
1498114287,"Lowell Libson and Jonny Yarker, Ltd., London",289 Higgins Wells Apt. 164,30035,2026-02-25 12:20:45.120579
1417707531,Christine Laba,8130 Brown Flats Suite 700,9544,2026-03-05 06:42:32.433659
264260121,Abigail Norman,66394 Michael Mountains Suite 169,43065,2026-01-07 20:57:18.645860
1710480474,Lullo · Pampoulides,3685 Tina Shore Suite 377,46866,2026-02-28 10:51:33.132216
2030573369,Rena Hoisington,0968 Hood Station,3161,2026-01-01 10:27:04.173656
699786500,Seth Neubardt,074 Vasquez Fort,17976,2026-01-07 09:53:11.264106
1449190070,Jack Stern,5246 Amber Drive Apt. 977,40082,2026-01-22 18:57:18.314481
1656202332,Richard C. von Hess Foundation,640 Mullins Crescent,15294,2026-01-12 21:13:49.371292
914987754,Barry D. Friedman,0253 Paul Union Apt. 138,5528,2026-03-13 23:59:31.040565
491276916,Friends of DCBN,595 Whitney Vista,32153,2026-01-30 06:24:40.405433
1188982750,General Art Aquisition Fund,9454 Salinas Cliff,2944,2026-03-16 07:03:23.607056
829216512,Scott Nathan and Laura DeBonis Fund,6468 Pitts Flats,2771,2026-01-04 16:51:54.743190
1874841588,Mr. and Mrs. Curtin Winsor III,79128 Wilcox Forges,16950,2026-02-05 17:43:29.207025
501837642,Eleanor Wirth,790 David Lane,29897,2026-01-07 18:51:54.087513
1134407068,Kraft Family Foundation,75545 Christine Roads,48403,2026-03-12 07:57:10.889425
1153891759,The Third Gallery Aya,99649 Jason Field,25981,2026-02-04 14:32:09.186254
790544492,Jimmy J. and Jessica Younger,1478 Kenneth Alley,3190,2026-01-27 09:14:01.205010
1342949164,Firestone Art Endowment,57451 Sandy Plains,46128,2026-02-03 10:28:27.350226
375529067,GAO Chu,31505 Mendoza Shore Apt. 949,12787,2026-02-11 08:07:29.130010
774824427,Jeff Atlas,1508 Flores Spur,18162,2026-02-13 06:58:38.698624
1419003918,Peter and Kate Kend,345 Troy Loaf,48332,2026-01-06 13:33:31.182986
322088162,Ingrid Hopkinson,7175 Russo Views,22977,2026-03-15 14:52:37.121337
1715883128,Sally Larsen,7780 John Plains Suite 671,8700,2026-02-17 16:27:02.123821
1856281528,Waitzkin Memorial Library Trust,977 Angela Dale,40331,2026-01-11 13:35:40.464360
818825590,Martin B. and Edith Stein,74804 Joshua Junction,23953,2026-02-10 07:29:03.841689
637294720,Japan Professional Photographers Society / Japan Photo Archive,9488 Joshua Points Suite 551,40171,2026-01-06 09:12:02.085142
399936538,Umberto Giacometti,02155 Williams Road,26724,2026-03-04 08:57:03.589545
1790375302,Professor Ann Sutherland Harris,31255 Kevin Burg Apt. 448,14884,2026-02-07 03:09:18.888647
1630323131,Serge Kakou,54970 Allen Roads Apt. 083,26678,2026-01-14 23:01:26.846388
1537149957,Ibasho Gallery,27696 James Viaduct Apt. 335,11764,2026-01-28 07:35:34.644347
1828675181,Adnan Sezer,0421 Jacobs Cliffs Suite 098,25238,2026-02-10 10:37:17.898929
220415822,Timothy Lewis and Alisyn Camerota,978 Michele Highway,23844,2026-01-04 17:32:06.440915
429109309,Sharon Simpson,97703 Carson Gateway,17010,2026-01-19 00:14:46.467329
927403283,Rocket Gallery,693 Stevens Mission,23474,2026-01-06 07:56:15.171160
911867014,Craig Stapleton,5742 Rivera Heights,25595,2026-01-20 00:46:38.241400
